Id,Predicted
128,2852.5955968383437
129,3018.054402852277
130,4161.353773010539
131,1907.7914213095894
132,3501.260427467411
133,3195.683912939023
134,2496.339777991145
135,1999.432637734568
136,3272.3217250911916
137,2979.227014359535
138,2344.5874783052186
139,2026.777678975602
140,3039.8438192500266
141,3445.6144611323043
142,2018.2379435037906
143,2562.3007850176145
144,3202.271596642024
145,2189.8546718934026
146,2721.985163023922
147,2325.4567615750457
148,2538.6435404512204
149,2533.1124035951398
150,3333.33744272362
151,2817.421577648325
152,3327.677056740127
153,3567.717007306282
154,2089.8141578805803
155,3158.551352615375
156,2199.2994974990456
157,2811.8464947495727
158,3076.5127677401997
159,3324.0286901001787
160,2639.7092692991673
161,2339.0417877110976
162,2314.1486436440705
163,3171.8814982125114
164,2801.9127173765496
165,2140.4702402287653
166,3298.810906077056
167,1860.127636908481
168,2957.434116520916
169,2605.2815349826546
170,1898.6707809044053
171,2325.840102317506
172,2295.0339290445227
173,2435.2136065773016
174,2370.335304867086
175,2488.435702382815
176,3115.6299237470316
177,3261.104757211135
178,2057.6329144626698
179,2311.9272087281925
180,2260.9802197560402
181,3781.0580769574617
182,2662.7856060435297
183,2573.75115118267
184,4106.504733098393
185,2277.5168440786433
186,2123.5185441654926
187,2251.908105097433
188,2849.3721445611577
189,2170.3015835126234
190,3423.5909595775615
191,2175.0703371323284
192,2917.338753567512
193,4367.368475824308
194,2465.347770025607
195,2697.5118634152304
196,3286.9999583802173
197,1757.436492102221
198,3359.9944346639727
199,2844.0267249266763
200,2662.248316389304
201,2228.5933880623033
202,2082.5731407268404
203,2216.5270118748763
204,1987.494522625752
205,2629.918938416983
206,2716.601719128178
207,2117.1655820535343
208,3779.9834567742632
209,2188.8744396432926
210,2509.616068652281
211,2534.8763934594103
212,2513.030210569863
213,3799.0806053482834
214,2120.555302444486
215,2334.181883550097
216,3030.179192231993
217,2414.644110615393
218,2061.497377359372
219,1954.9770853928521
220,2911.67318725944
221,2065.912089796746
222,2443.3195398311864
223,2728.51504156232
224,1697.0551189973196
225,2325.16919928847
226,2290.2475054160686
227,2439.0391470663258
228,3368.275593718701
229,2748.3967605048624
230,2072.1377713117745
231,3343.688669395986
232,3372.328761750686
233,3142.2293596811255
234,2419.513775824647
235,2086.4282690759187
236,2141.488089545748
237,3005.214579109124
238,2607.541491833212
239,2953.4564310071
240,2950.4830051192457
241,2403.4647746439728
242,2555.4100397321868
243,2524.186993998449
244,2724.560038291733
245,2859.421912063831
246,3123.2443344255007
247,2384.929555957098
248,3377.2025400471125
249,3322.6197879353517
250,2698.957289052301
251,1955.478900758674
252,3755.359360438314
253,2812.836291258494
254,2405.4094889277108
255,2410.3989459078166
256,2290.1851156747507
257,1914.092616170842
258,2100.553161724937
259,2414.3813942862967
260,2195.3115468492374
261,2219.3313701381708
262,3455.167917950179
263,2176.8394732900665
264,2236.9182240821124
265,3354.466328687392
266,2592.9069820265663
267,2835.2672664680513
268,1946.2385738114706
269,2162.5784489075936
270,2737.253378235453
271,2442.524954048145
272,2152.4898961137224
273,2401.3894575810227
274,2059.158929565847
275,3175.237337924646
276,2427.2820866330894
277,2562.588344258769
278,3712.2555097400236
279,2195.038550312239
280,3593.2273314712684
281,2589.5674988058818
282,2741.05227571887
283,3402.95471101079
284,1340.1334900359132
285,3255.3815324360257
286,2479.745721670312
287,2321.8427731199135
288,2570.7152027885477
289,3379.893674473967
290,2215.3484606897778
291,2557.0754942134763
292,1817.2567528411134
293,4500.406921964197
294,2541.750753013549
295,3306.31705631866
296,3591.629684200245
297,1871.811281333839
298,2552.9704347099637
299,2402.843408058557
300,4214.641126994022
301,2149.066786944387
302,2061.5377492382454
303,2934.111506469214
304,1922.971912903524
305,2165.764941182319
306,2451.6940185004823
307,2354.826192480043
308,2189.078412322616
309,1996.0887259599515
310,3405.1161338998527
311,2683.8563143413867
312,2454.058731745561
313,2549.317552815254
314,1985.6072203782342
315,1804.7789230969006
316,2570.1303980397493
317,1986.0183635068581
318,2261.218802166215
319,2066.4916896943773
320,2389.3138266506103
321,1956.8795874612208
322,2257.6444797750355
323,3378.823127371072
324,2954.3270885744646
325,2168.596623748614
326,2521.712987003608
327,3264.5340814122915
328,1678.0956038253607
329,3646.034888117068
330,1743.8504626769889
331,2215.3548046360747
332,1869.5679222446856
333,3355.56388819217
334,3436.5447321345227
335,2777.6881847000996
336,2044.055909011679
337,2445.3235541649437
338,2690.8386601421757
339,3034.478865527583
340,2271.1799671244066
341,2970.7068640507077
342,4329.503246489318
343,3367.7736660336536
344,2036.958554235357
345,2144.476457125734
346,1924.380217861599
347,1985.6411410403655
348,2287.169610765593
349,3589.367947873653
350,1494.6886407447646
351,2315.7135874936907
352,2347.943279673371
353,2138.794857774022
354,2827.8834786730695
355,2831.1860973213516
356,2631.920425899237
357,2903.9803668146124
358,3428.9631661197946
359,2348.5054851002897
360,2641.09029040094
361,2053.7332581250967
362,2300.80056525349
363,3138.6573706477084
364,3530.6962060235333
365,2574.33220357652
366,2623.0714727177897
367,3344.1236726397474
368,3088.4928508489297
369,2464.815661818555
370,1900.5852671486336
371,1849.0663753435897
372,1850.7080785575442
373,2468.028833703011
374,2439.1638687444383
375,2219.1969517044963
376,2324.8355292136253
377,2119.093230006944
378,2679.2954589012174
379,2440.640259042938
380,3224.0813826631297
381,2871.1290978315224
382,3869.0158419131953
383,2484.7547735081203
384,3717.7058311098376
385,3775.646304493994
386,2119.4767747914966
387,2097.5962594431994
388,2425.438448029427
389,2307.661211747351
390,2013.3460326946436
391,2247.897592216533
392,2889.4222543295723
393,3604.4217845128614
394,2390.07395820689
395,2085.3289779952324
396,3170.900810002487
397,2366.0996015082565
398,2366.3924261234456
399,2435.180747836093
400,1801.058145842905
401,1953.5013728997174
402,3423.317347451121
403,2904.2963178027558
404,2081.415644650106
405,2171.4045845595906
406,2260.8169093039764
407,3418.8651748572006
408,2211.444095637123
409,3262.6637889888334
410,2847.0319603369308
411,1940.9682950174251
412,2480.9422412028653
413,2556.439078163132
414,3151.4021624830575
415,2415.4196614774046
416,1946.5326953352062
417,2243.244574787173
418,2471.932870139636
419,2074.855793985005
420,1904.2782632519816
421,2648.892283574521
422,2221.4581733070963
423,2666.211420692246
424,3592.2914981279
425,1782.5063969776788
426,2752.704377205506
427,2207.896753422494
428,1840.2726814378861
429,2455.9672218559313
430,2626.6225659709166
431,1910.5114605113158
432,2040.895120388471
433,3572.699239241222
434,2799.6746727233326
435,2515.9854793324384
436,2131.658267966073
437,2030.8981986566755
438,3099.92563796005
439,1995.4489514508625
440,3016.629831261645
441,3137.3779379281355
442,3603.8667327806806
443,2172.147787969888
444,3764.7765760831235
445,2210.3420625432427
446,2089.996532074051
447,2482.316675660832
448,2734.5922501536497
449,2742.489405596073
450,2525.853282771962
451,2815.9269766094876
452,2441.2842316061797
453,2961.852914468932
454,1995.04443842954
455,4215.316641055352
456,2324.9230814866355
457,2870.119355705842
458,2131.33343408583
459,2223.5014090638097
460,3135.354881406623
461,2111.993893401557
462,2544.481314971129
463,2417.9077933034428
464,3089.722842567637
465,2344.936416998573
466,2445.204601952473
467,2562.251295971277
468,2282.4539021224973
469,2239.372542015672
470,2967.7239976372593
471,2375.1221044368185
472,3543.790992438467
473,1741.107770312936
474,2189.887930859889
475,2085.820202407614
476,2256.7146841593653
477,2274.767017745777
478,3460.6192076015245
479,1852.205074041716
480,2473.0202728357726
481,4504.550784223369
482,2280.6710760638152
483,2224.4424214519363
484,2532.027875669321
485,2179.810589096337
486,3431.362703240886
487,2638.58677294716
488,2566.2620725850875
489,4329.134288802785
490,3457.6315723107396
491,2852.238887006015
492,2266.031258647835
493,2060.720202039267
494,3019.466073998322
495,3314.3282941592634
496,2533.3711240387124
497,2332.4032504456522
498,2658.1121385498914
499,2110.6485629972535
500,2331.555917645391
501,2068.3194346402834
502,2468.7138320842582
503,3038.8656683966547
504,2588.2214251731048
505,2372.399373578367
506,2699.1831859802714
507,2432.069447847198
508,2325.6683938286624
509,3588.5059035140393
510,3919.8815920309053
511,1726.3265300028631
512,3090.594586219725
513,2437.7398221194594
514,2988.6748839081756
515,3476.876503922912
516,2127.67679323786
517,2458.469323211998
518,3047.544344658058
519,4747.617815706938
520,2118.975430336542
521,2701.2725324272774
522,2301.2381400846616
523,2211.3085619710864
524,2371.818265867548
525,1714.7773303346848
526,2721.924988897977
527,2510.6235323293417
528,2529.5576290426357
529,2245.6820824712963
530,2473.210552405785
531,3024.795933607226
532,2358.175380519974
533,2261.218802166215
534,2311.8231653897165
535,3109.841152127992
536,2014.7002284031703
537,2594.6389057392757
538,1943.7748818774132
539,2548.944296870694
540,2317.172702861815
541,2639.934724834405
542,2323.518449481786
543,2627.556966259866
544,3831.196185123096
545,2576.044937887295
546,2721.4395247186744
547,2038.0465578203107
548,3048.3841369287034
549,2881.2304815369025
550,2682.557362879684
551,2328.952059896192
552,3410.878074925957
553,3307.7734100750017
554,2570.2730550308715
555,2942.741390538501
556,1780.6873589596132
557,2295.702658687369
558,3475.120432664809
559,2048.2009257294544
560,2290.3505199767233
561,2549.9808220809773
562,3122.6038361089904
563,2713.257386931955
564,2088.8676422072067
565,2143.73581981536
566,1954.8949565477958
567,2241.3927429580426
568,2518.9988323228863
569,2480.422175741045
570,2514.5231246665257
571,2614.3467473981414
572,2810.311041227637
573,2493.7784526388273
574,2030.784181702947
575,1817.5973271326009
576,2036.4207173573068
577,2301.960161359997
578,2626.363990869072
579,3348.506079060509
580,2311.4756522579273
581,2304.9877384304477
582,2166.955230570617
583,4434.687358326577
584,2397.7061364764813
585,2172.074128266566
586,1972.9634436877711
587,2927.9097866405914
588,2081.491645200174
589,2561.693066022602
590,2830.2857469618807
591,2180.702611254222
592,3396.51270181887
593,2949.8422201419908
594,2186.8701696531475
595,2060.912182984982
596,2099.7975891280607
597,2795.074400468601
598,2012.034225632735
599,2328.9795319827213
600,2071.44144025889
601,2348.2166769140676
602,3667.700694911363
603,2065.348967076754
604,2539.1284757616063
605,2518.891373054308
606,2221.453776208728
607,2539.308414467846
608,2724.403438068482
609,3621.8855971585053
610,2668.6304998273204
611,2549.42154686229
612,2632.5801005803014
613,3349.93120239196
614,2143.9224268536063
615,2127.3100601048172
616,2547.5081195118482
617,3973.0975054973974
618,1787.0799452360648
619,1991.5068870580685
620,1991.0715327596054
621,1956.4534485471556
622,2352.9047509624265
623,2151.102503779704
624,2170.413618552106
625,1919.1592101831086
626,2157.148953422274
627,2167.463495428181
628,2096.538138990325
629,1973.9906925989776
630,2238.7061394896227
631,2937.6095738738973
632,2707.415125807406
633,2558.842820860012
634,2224.593826182535
635,2701.9452461894266
636,2266.0045699264
637,2760.886386481273
638,3008.328788280015
639,2134.4751517211644
640,2747.9608776781515
641,2529.782028516469
642,2019.3112985655307
643,2737.74685113696
644,1615.9344257886978
645,2411.3966829175233
646,1843.5066554456344
647,1947.3440501347955
648,3042.07404579801
649,2786.682956368864
650,2394.416442838076
651,3534.704874979558
652,3749.136918442205
653,2481.463794313657
654,2099.7797381403866
655,2580.0306113461124
656,2043.3072846361097
657,3532.3929423256113
658,1947.4160673426827
659,2616.006978777146
660,2591.4986902493824
661,2432.086337409982
662,2956.7544049353623
663,3681.329360650738
664,3418.0198585484536
665,3829.0309693745216
666,2093.832164717285
667,1537.8708841940702
668,2382.359855615252
669,2241.3403163970743
670,2133.4241009045145
671,3050.0383648836373
672,2826.4244127772045
673,2518.957354061314
674,2085.068984019322
675,2501.254358419485
676,2719.264358328784
677,2965.4681083242876
678,2645.5564617009413
679,3033.1011911458404
680,1961.8798655809546
681,2956.3643481677873
682,3183.661638802003
683,3003.4579091216315
684,2781.03647756753
685,2324.4838729684725
686,2273.563373645017
687,2384.508398143506
688,2107.154575383514
689,2408.073038833765
690,2104.7772967509077
691,1997.571059634646
692,3313.8926267517827
693,2520.8967271577226
694,3285.555099964304
695,1997.4614762125484
696,2243.87991917816
697,2257.718643824289
698,3143.1897185716957
699,2022.0671133473231
700,2522.798950747368
701,2320.307230233346
702,2697.505951235543
703,2124.664843015809
704,2766.5562586352967
705,1903.252410859685
706,2613.3336182851417
707,2829.0773839787134
708,4000.1783994164393
709,3166.131466803479
710,2655.755259162648
711,3211.7962312753157
712,2452.061477922751
713,1958.350994137341
714,2638.172520578777
715,2972.7026879309974
716,2123.6967013400827
717,3565.419805105099
718,2450.5319317115586
719,3634.8248518545606
720,2631.9954600756632
721,1838.1072140078518
722,2236.9006780786135
723,2434.545456534102
724,2372.6190314985706
725,3242.4871523663414
726,2467.55059613861
727,2374.1544298293484
728,2883.6483066504484
729,2670.9710242371993
730,2248.8598619024956
731,3182.7271061168144
732,2370.6466221108226
733,2528.801595205887
734,2604.9250168777085
735,2002.357574503283
736,2259.557490173488
737,2090.7447153051094
738,3526.5613616706
739,2207.783616459926
740,2362.959587518211
741,2214.033392011036
742,2816.3177328792126
743,2313.3788395634206
744,2405.0103109936636
745,3256.7376012131235
746,3320.522566129727
747,2734.3351322781427
748,2776.1272261036793
749,2126.9553615147593
750,2943.840830599233
751,1873.8974624676844
752,2008.4685691193913
753,3254.274991137143
754,2993.9324220444205
755,2314.3628935204974
756,2318.19092123181
757,2861.0992767939065
758,2335.8882485644044
759,2757.869373484971
760,2314.9967402308794
761,3317.20590450555
762,1779.2912086403828
763,3256.9179999651574
764,3028.0663945755036
765,1863.3478812421622
766,2547.602295580329
767,2482.076234606941
768,3653.9783462492733
769,1907.0674619834876
770,2228.087405030066
771,2248.2036089030885
772,1804.1265950030906
773,2389.642738202724
774,3149.1535379152783
775,3466.137664965714
776,2698.3596050034353
777,3126.444066428668
778,2218.1104656727834
779,2376.069971409956
780,2438.4139749671485
781,3279.169582717545
782,2596.1718486175373
783,2148.485112647558
784,2403.785004297372
785,2878.7651874754333
786,3100.4158902498502
787,2348.8962835427133
788,2920.9984415546787
789,2508.3198710002766
790,3130.078785839713
791,3246.9447190019887
792,2175.1041189582215
793,3566.0683931072404
794,3253.0665734696327
795,2751.9713796493184
796,3223.6884581360364
797,3256.8766878386177
798,2775.1729942409243
799,2264.095672832534
800,2608.0210917173745
801,2193.0659145738923
802,2429.1767925848526
803,2937.2783254163437
804,1906.5607823088287
805,1908.7422411032512
806,1755.8386379938624
807,2261.261640917073
808,2051.8665421593037
809,3906.3666878114677
810,2604.698662999913
811,2274.285433687351
812,2243.2236886024307
813,2471.6152443076476
814,2444.732680598643
815,2071.001577031481
816,2088.500568667615
817,2906.7646927839687
818,3074.7836974265374
819,2643.3776534160734
820,3213.8137050161104
821,2275.7506864378497
822,2348.1008681899907
823,2465.5691376848818
824,1874.3102014162978
825,2096.953900463396
826,2243.0990021448742
827,2456.262225388503
828,3692.351024180655
829,2106.026361525623
830,2541.4885515609785
831,2458.007068589717
832,2852.4088259268356
833,3491.839094047714
834,3500.6979401375715
835,2211.8936421830263
836,3650.2239214082188
837,3425.386554378694
838,2850.0964034417543
839,3230.3262157526983
840,3055.634083929389
841,3165.4494431687262
842,3065.9874969588504
843,1983.3097146535304
844,2718.0798772106727
845,2356.683623456881
846,1649.9824628425458
847,2590.1541197027354
848,2083.8805920170194
849,1793.1581059202435
850,3023.1968898762916
851,3480.656519756948
852,2321.8099878749026
853,2702.7522714255897
854,3164.226147040763
855,2186.8578288326203
856,1702.5171507545026
857,2648.1211831932083
858,2240.4913883001955
859,2514.126691391981
860,2466.0418519618756
861,2234.3456950624036
862,2372.5751015763735
863,2518.0397286724315
864,1966.7645740380085
865,4067.7562975017186
866,3028.4906829820025
867,2134.539448290078
868,2486.8548356305387
869,2710.166220923048
870,2697.50448470355
871,2185.9489591094707
872,2688.6812361853868
873,2473.3506725369525
874,1998.080388181691
875,2339.6513931008612
876,2979.6312518586387
877,2917.3392855706093
878,3123.1281556017916
879,3028.105114358173
880,2135.036416618316
881,3197.735012857522
882,4014.919059013554
883,1993.307398355881
884,3022.1131614736814
885,2321.438459910631
886,1914.1101069311783
887,2374.354621018904
888,2763.3949199030326
889,2700.1298443050387
890,2804.9631518687343
891,1958.9433797945428
892,2610.350957787318
893,3058.470588691232
894,3282.697604965246
895,2094.519355360821
896,3424.355547597612
897,3452.301567673073
898,2711.386959673897
899,2570.948382220008
900,2917.196197443661
901,2617.4704104269595
902,2255.326867953723
903,2876.7258970742346
904,2617.5326962008858
905,2078.6636453282526
906,1935.0621505971344
907,2239.69656254192
908,2466.4008339360794
909,3408.5475482943143
910,3542.0336950346828
911,2451.048271330656
912,1859.521366793354
913,2269.903661402378
914,3109.900666168398
915,2487.466493196559
916,2367.469928688857
917,2203.426943173901
918,2835.9759649511752
919,2047.0931129183423
920,2490.250535915748
921,2794.3604053330255
922,2110.9824495937287
923,2464.6197418885918
924,2399.198916474278
925,2406.3938527269192
926,3482.7301650027953
927,2609.6957106658238
928,2407.746639200615
929,2077.9574153692893
930,2752.274247213445
931,2192.9077355659465
932,2864.201026850564
933,1894.1668126591267
934,2882.3213045736766
935,2119.9312370185567
936,3332.374875840317
937,2407.1538399963647
938,1948.812418512163
939,1807.9868230135482
940,2407.363573439233
941,1907.04310447196
942,2053.594977484067
943,2351.6313608207424
944,2263.0186293683573
945,2084.5076620997274
946,2197.195897551
947,2235.1659820237096
948,2276.109989106392
949,2072.080041426488
950,3789.851645775999
951,1890.1348998676474
952,2134.119258514937
953,2463.917549906029
954,3039.870015818647
955,2292.2520915563878
956,2808.3789544965293
957,2719.445494232486
958,2370.5773424550425
959,2307.1664505870617
960,1969.4354186177911
961,2448.789222778157
962,3158.0742080968357
963,1975.958057004668
964,3539.4493202751914
965,3003.728211006105
966,3424.629484228544
967,2709.074633999199
968,2795.253688736025
969,2532.816711553786
970,2154.779910125266
971,2129.1384657351905
972,2141.845490767374
973,1991.2336252576372
974,1886.4988263704
975,2088.351559184496
976,1810.7470178395913
977,2478.0601059179203
978,2619.1614365090195
979,2112.384424714495
980,2608.520030054749
981,2338.3808105396033
982,2613.054452467848
983,2842.498590744235
984,2030.836929056921
985,2079.4301139305785
986,2290.4994282786733
987,2673.320021919129
988,2009.7603019918956
989,1935.4422817573318
990,2317.3004360148066
991,2228.5482180659515
992,3060.581826171284
993,3641.691817721468
994,2466.869882526497
995,2737.7965008033857
996,2850.5243191884692
997,2999.678640110138
998,3128.5418041270286
999,3676.751055696975
1000,3325.3186780087453
1001,3004.817977359614
1002,3665.882525875873
1003,2521.2499592845975
1004,1800.4779721268853
1005,5216.124410473105
1006,2328.5932577537924
1007,2739.7409661836487
1008,2554.4204806593157
1009,2825.898784735762
1010,2580.8844600974267
1011,1967.8562934498696
1012,3584.4857504696365
1013,2542.6632176478374
1014,2994.4870109890217
1015,3126.109415906513
1016,2354.540580560829
1017,2243.8641224360463
1018,3327.408103641729
1019,1669.1444422085492
1020,2729.897355618436
1021,2010.532207914837
1022,3343.8547006428653
1023,2180.4743226543687
1024,2151.2841153028444
1025,3799.527300492428
1026,3468.0471014271993
1027,1867.6093901666902
1028,2450.3101052253796
1029,1872.9668780903883
1030,1894.6609680380236
1031,2171.3783260966784
1032,2335.084973982296
1033,1859.8286741563893
1034,2754.987226168189
1035,3383.5530087909506
1036,2009.9723928027454
1037,1937.7444770247182
1038,2358.940558758746
1039,2551.286102199277
1040,3467.8499797652153
1041,1953.0887283949164
1042,3872.906246507062
1043,2377.832552264875
1044,2057.7010569208537
1045,2575.8819009162426
1046,2219.437440280854
1047,1922.020655166924
1048,2236.7129101732544
1049,2153.078150304832
1050,1884.1227820888419
1051,2307.562084654867
1052,2380.056831984488
1053,2782.559436574036
1054,2190.8102979096984
1055,3558.3328851269066
1056,2882.0194168989506
1057,3439.175499031964
1058,2612.1353744414823
1059,2413.700957121507
1060,2211.2651757267577
1061,2008.6584400991117
1062,2317.7151218107674
1063,2544.942780684754
1064,2626.357834402342
1065,2633.335991246443
1066,2207.5449019847442
1067,2167.3519554488744
1068,3643.715771510977
1069,2612.0814350973233
1070,1837.799780951308
1071,2684.0024509631685
1072,2078.2468040422273
1073,3076.198338365141
1074,4303.895549955602
1075,3578.1575685391667
1076,1941.8975680745784
1077,2698.489397743429
1078,2447.489356839857
1079,3082.0343654497897
1080,2636.018019033476
1081,3390.799998067716
1082,2032.8418875820355
1083,2075.5626023300065
1084,2585.3479316957314
1085,2829.508613404173
1086,2043.5665999693317
1087,2221.629740633655
1088,2047.0804077875644
1089,2321.042880538168
1090,2962.920294239572
1091,2330.8604145588033
1092,2520.566265907957
1093,2854.823944428816
1094,2608.8579763512703
1095,3421.7832259935685
1096,2099.853800970154
1097,3443.7162387589356
1098,2334.3355252848646
1099,3020.7353593837875
1100,2263.752594980665
1101,3911.552986097069
1102,1815.5751748758173
1103,1894.6346999419634
1104,2284.8497836680503
1105,2154.1207385512953
1106,3721.5254133584654
1107,1766.0629010614796
1108,3047.8308540254375
1109,2211.9260544431313
1110,2602.1142088046536
1111,2281.3596103410123
1112,3051.302331931831
1113,2997.428471795805
1114,3382.648934256512
1115,2357.0311561920093
1116,2049.032666321799
1117,2126.268729070722
1118,2155.4533858097143
1119,2918.857171331588
1120,2027.0863130337377
1121,2187.54066020067
1122,2236.2804037132587
1123,2160.3376168048912
1124,2370.841511966502
1125,1956.6968654915956
1126,2998.123550515846
1127,3647.314655798363
1128,2037.3472190235498
1129,1909.046369854757
1130,2730.3686405599865
1131,2454.6888571023555
1132,2477.0046065569177
1133,2333.0126380708634
1134,2560.636511596741
1135,1987.7409506382692
1136,3450.57519241449
1137,2181.428964081754
1138,2160.971832352284
1139,2229.3704081878786
1140,2817.773972857665
1141,2539.488907923022
1142,1887.3526424078989
1143,3194.5376669436914
1144,2924.6696812220534
1145,2848.9701601799725
1146,2926.0314952979425
1147,2004.9542553575993
1148,2488.6565747697837
1149,1787.925227949057
1150,2045.9893658643682
1151,2634.6902586582178
1152,4493.242441443392
1153,1528.9692112508312
1154,2162.646465248731
1155,2370.91729115266
1156,2467.2580318273954
1157,1801.038932155004
1158,3253.5189544648865
1159,2238.8839444356745
1160,2011.8293339481768
1161,2076.5558328614557
1162,2049.848291759297
1163,1921.9397308401165
1164,2550.4568190434397
1165,2825.0016258011965
1166,2289.2364033255135
1167,2105.066635182906
1168,2244.097378696708
1169,1882.663917905061
1170,2529.689436186825
1171,2421.4566835781557
1172,1740.036898907081
1173,3350.090158930513
1174,2676.368519978464
1175,2171.3783260966784
1176,2505.6928786531726
1177,3312.808074303667
1178,2162.5063980245463
1179,1930.3052597827527
1180,2349.2812633432536
1181,3856.9205274623305
1182,3117.6584808921853
1183,1882.7564397992717
1184,2627.2403299354446
1185,2410.04128124733
1186,2775.1830504035884
1187,2230.4332932402986
1188,2762.871724125756
1189,2423.3228263005294
1190,2482.661502760282
1191,2130.5148531010573
1192,2829.054091444218
1193,3112.6807191651124
1194,2725.446871875951
1195,2059.1290893233777
1196,2409.1013886488654
1197,2019.441697062631
1198,2091.926145478898
1199,2332.9264226129935
1200,2296.868516729199
1201,2233.595879625031
1202,2737.0936434618143
1203,3001.403086501935
1204,2796.0838967106283
1205,2209.735045873177
1206,2112.7159436494753
1207,1938.4450014177787
1208,2449.3470924779726
1209,2091.0663308749886
1210,4371.1246174685075
1211,2217.7569892176884
1212,2396.5541539358646
1213,2399.1904587053377
1214,2171.713356722789
1215,2484.148710253146
1216,2427.8402260160697
1217,3483.0521666121263
1218,2464.5305608923204
1219,2022.80817621861
1220,2312.1644443442183
1221,2292.2450412375265
1222,2321.21046614187
1223,2404.9270040842166
1224,2706.7262832043757
1225,2877.328189721077
1226,2303.549222483772
1227,1796.2360672179614
1228,2173.85242318264
1229,2153.1126577463524
1230,2053.6145419079976
1231,3022.078787036272
1232,3464.005530701554
1233,2341.175851970344
1234,3161.699818076476
1235,1814.6655232911603
1236,4001.1228229397075
1237,3717.7058311098376
1238,1891.1528927171253
1239,1957.8845830889138
1240,2868.6743881019256
1241,3545.552052743487
1242,2646.37909189281
1243,3221.6525911812532
1244,2154.5188955616222
1245,2024.8548572800344
1246,1640.2397756133423
1247,2418.9280793003145
1248,2212.816384784001
1249,2020.9775865388262
1250,2416.794594818067
1251,2313.7262915350725
1252,3604.4664431251213
1253,2757.144014151299
1254,2211.4931770516696
1255,2966.019333361929
1256,2602.106883553247
1257,2301.613574916671
1258,2703.1494710669826
1259,1811.330860165505
1260,2666.267578652077
1261,1917.980996430239
1262,1788.2469504750431
1263,2238.5859952462833
1264,1480.403899264036
1265,2508.3121576107465
1266,2027.3616198842624
1267,2442.4098238039855
1268,2225.0836101992727
1269,2665.4990673436773
1270,2391.7077387390173
1271,2264.295828958443
1272,1828.6908842554194
1273,2873.729313259108
1274,3127.843380264977
1275,2261.7280732022596
1276,2877.4279393680995
1277,3321.6275682653372
1278,2680.5187335774976
1279,2780.769420426404
1280,3139.026098952176
1281,3006.3250084963283
1282,3263.4513693920735
1283,2287.120812233932
1284,2090.4527044521287
1285,2790.1846820125766
1286,2028.0977100482805
1287,3414.4658448504238
1288,2163.3249459458298
1289,2529.910296402549
1290,1979.0588678829051
1291,2430.036916506057
1292,1998.21345968424
1293,2358.295375014837
1294,3148.810817285723
1295,2112.102589670747
