Id,Predicted
311,2675.6924
312,2391.6067
313,2531.2698
314,1982.4913
315,1891.829
316,2508.844
317,1986.4861
318,2222.9678
319,2088.5386
320,2376.0498
321,1956.4144
322,2313.2185
323,3331.203
324,3019.336
325,2260.2083
326,2496.5059
327,3248.4902
328,1728.9164
329,3688.9011
330,1765.4229
331,2177.5432
332,1878.3068
333,3362.6323
334,3378.3506
335,2886.8628
336,2059.1345
337,2439.106
338,2704.3481
339,3057.2878
340,2309.0918
341,2972.6016
342,4576.9775
343,3422.192
344,2025.3794
345,2151.6963
346,1948.137
347,1941.6965
348,2314.9602
349,3591.9482
350,1623.313
351,2336.659
352,2293.2395
353,2091.1284
354,2891.127
355,2846.112
356,2627.8113
357,2884.9526
358,3257.3923
359,2417.7837
360,2673.952
361,2139.1855
362,2275.4836
363,3215.4187
364,3547.2349
365,2590.024
366,2535.3652
367,3205.926
368,3004.7122
369,2534.5977
370,1993.8706
371,1845.0983
372,1887.2411
373,2419.67
374,2468.1099
375,2240.0942
376,2491.5264
377,2083.7368
378,2679.0598
379,2365.9136
380,3215.6606
381,2777.5977
382,3719.4346
383,2546.121
384,3633.1555
385,3856.659
386,2076.081
387,2157.2317
388,2447.9033
389,2300.5503
390,2081.7222
391,2213.4539
392,2994.9106
393,3555.451
394,2347.1848
395,2163.643
396,3248.4976
397,2396.2878
398,2371.5654
399,2371.3262
400,1808.993
401,1928.3032
402,3506.9387
403,2881.9731
404,2105.9402
405,2160.7273
406,2239.4233
407,3508.5571
408,2232.789
409,3220.3647
410,2817.1445
411,2017.9308
412,2446.7275
413,2596.23
414,3179.9785
415,2422.3413
416,1966.468
417,2222.4443
418,2525.483
419,2025.6208
420,1921.3507
421,2683.7764
422,2235.459
423,2679.686
424,3469.6045
425,1824.268
426,2684.012
427,2202.3547
428,1842.022
429,2450.921
430,2576.259
431,1939.2777
432,2047.7102
433,3703.1716
434,2888.13
435,2574.8513
436,2115.5579
437,2026.1052
438,3011.7722
439,1991.8962
440,2924.8438
441,3213.8257
442,3526.268
443,2173.4995
444,3803.612
445,2237.7048
446,2134.0015
447,2454.389
448,2695.6226
449,2725.5886
450,2489.9749
451,2806.3508
452,2406.703
453,2890.97
454,2015.4573
455,4264.4497
456,2226.2002
457,2800.946
458,2143.2642
459,2247.0725
460,3143.506
461,2177.6587
462,2621.1875
463,2522.8162
464,3031.204
465,2324.2666
466,2437.4185
467,2581.4312
468,2288.6663
469,2239.3174
470,2999.2312
471,2352.8877
472,3609.6973
473,1822.3838
474,2239.4885
475,2114.385
476,2231.8042
477,2248.4014
478,3407.2593
479,1874.2974
480,2492.778
481,4541.1763
482,2357.8643
483,2199.3018
484,2523.7148
485,2178.8948
486,3445.1577
487,2660.324
488,2616.264
489,4223.6533
490,3430.3967
491,2773.3323
492,2250.1462
493,2063.618
494,3100.3242
495,3312.5378
496,2489.9988
497,2359.2617
498,2587.426
499,2063.2324
500,2355.8389
501,2127.4165
502,2517.2717
503,3036.9624
504,2536.5007
505,2377.1035
506,2692.2373
507,2356.446
508,2396.867
509,3484.835
510,3756.0232
511,1761.4666
512,3126.7668
513,2499.0142
514,2936.786
515,3461.668
516,2149.586
517,2419.6633
518,3071.6694
519,4570.535
520,2079.828
521,2655.1294
522,2338.8228
523,2213.2917
524,2364.3167
525,1781.6644
526,2726.511
527,2389.5198
528,2542.7659
529,2169.614
530,2490.0808
531,3030.7222
532,2301.2378
533,2222.9678
534,2251.3406
535,3068.405
536,1970.5233
537,2552.7222
538,1958.927
539,2550.9072
540,2289.2793
541,2592.426
542,2281.063
543,2550.495
544,3994.025
545,2539.7368
546,2614.3906
547,2063.8103
548,3006.9849
549,2892.236
550,2658.2432
551,2428.8745
552,3504.1997
553,3245.1616
554,2570.3135
555,3011.4473
556,1754.4604
557,2303.413
558,3459.452
559,2031.0894
560,2299.6099
561,2561.5496
562,3053.738
563,2708.434
564,2078.616
565,2053.8687
566,1929.7104
567,2250.3572
568,2446.7654
569,2451.3777
570,2413.9194
571,2531.5525
572,2779.249
573,2562.181
574,2073.604
575,1774.2268
576,2051.7175
577,2323.7102
578,2545.4043
579,3439.6528
580,2283.9824
581,2243.033
582,2165.7817
583,4322.2056
584,2366.9917
585,2153.3694
586,1987.3411
587,2974.123
588,2098.8274
589,2550.0947
590,2837.261
591,2084.2715
592,3390.445
593,2911.1172
594,2155.6072
595,2089.5771
596,2130.0168
597,2831.2847
598,2055.5703
599,2363.5303
600,2040.8223
601,2370.4934
602,3734.1501
603,2088.9993
604,2491.3008
605,2473.6946
606,2305.595
607,2583.4573
608,2687.934
609,3672.132
610,2583.2393
611,2535.976
612,2660.6357
613,3289.0088
614,2186.4219
615,2116.0122
616,2674.0942
617,3650.45
618,1819.3965
619,2058.439
620,2048.2517
621,1960.2241
622,2329.1975
623,2177.2412
624,2187.9888
625,1936.2766
626,2143.2068
627,2061.6863
628,2108.9956
629,1990.706
630,2266.67
631,2928.0378
632,2676.3906
633,2545.198
634,2180.3938
635,2557.8892
636,2294.8162
637,2854.195
638,3002.9656
639,2091.6462
640,2817.4907
641,2492.3042
642,1993.5891
643,2652.83
644,1633.3105
645,2391.1614
646,1838.7855
647,1966.5448
648,3096.8074
649,2624.1318
650,2409.832
651,3369.9624
652,3672.5654
653,2461.4146
654,2176.3235
655,2603.051
656,2033.6211
657,3445.3489
658,1984.3086
659,2625.399
660,2612.8018
661,2383.6245
662,3016.0288
663,3613.3857
664,3534.7717
665,3945.8945
666,2187.5376
667,1654.616
668,2358.6377
669,2294.7974
670,2095.7847
671,2966.9604
672,2897.327
673,2494.0244
674,2038.2314
675,2497.26
676,2514.078
677,2989.946
678,2572.9834
679,2993.6755
680,1902.8484
681,3090.4602
682,3088.8687
683,3000.157
684,2652.1804
685,2352.5151
686,2279.1423
687,2319.064
688,2143.2554
689,2435.3882
690,2107.5974
691,1996.5427
692,3385.75
693,2525.56
694,3306.0903
695,2120.37
696,2295.6218
697,2204.4922
698,3134.2205
699,1905.2802
700,2509.18
701,2351.9788
702,2762.1067
703,2128.0354
704,2926.853
705,1833.2999
706,2627.1934
707,2869.62
708,3765.6907
709,3122.1218
710,2654.187
711,3142.3625
712,2476.1653
713,1984.1456
714,2635.2356
715,3081.5305
716,2087.199
717,3473.4866
718,2539.1968
719,3507.9324
720,2508.1628
721,1824.2596
722,2306.145
723,2555.9663
724,2367.795
725,3155.7332
726,2400.5103
727,2357.4846
728,2993.8037
729,2710.2688
730,2262.6682
731,3171.5537
732,2315.2583
733,2497.526
734,2650.6777
735,1986.6598
736,2328.4822
737,2085.8804
738,3433.9727
739,2231.5137
740,2338.305
741,2347.3591
742,2981.5151
743,2259.3015
744,2490.3628
745,3212.6821
746,3355.7578
747,2773.1472
748,2855.412
749,2186.2773
750,2970.5886
751,1871.0767
752,1979.208
753,3062.794
754,2864.349
755,2311.5872
756,2293.5305
757,2882.89
758,2349.0437
759,2702.6882
760,2310.6982
761,3385.134
762,1777.3632
763,3277.531
764,2967.7847
765,1925.7668
766,2543.6277
767,2487.779
768,3543.1885
769,1921.64
770,2254.9915
771,2204.678
772,1849.3572
773,2320.1914
774,3152.2444
775,3522.4863
776,2696.2751
777,3120.515
778,2166.767
779,2370.1978
780,2555.9246
781,3358.2888
782,2682.1997
783,2155.2769
784,2432.5872
785,2880.198
786,3121.9348
787,2330.1484
788,3000.9573
789,2552.2302
790,3119.7551
791,3129.0564
792,2181.1677
793,3613.0059
794,3166.8142
795,2776.0266
796,3177.3909
797,3351.0864
798,2710.8074
799,2265.9805
800,2589.975
801,2156.1172
802,2443.6936
803,2994.7249
804,1907.4625
805,1884.3245
806,1874.6276
807,2242.3728
808,2031.7008
809,3757.604
810,2640.3865
811,2248.94
812,2277.454
813,2502.7395
814,2494.07
815,2083.656
816,2083.362
817,3007.4575
818,2992.3726
819,2623.5
820,3164.9995
821,2279.2217
822,2306.145
823,2492.9316
824,1909.9703
825,2082.6843
826,2236.3887
827,2555.751
828,3693.746
829,2102.528
830,2462.0928
831,2401.6929
832,2881.765
833,3430.6714
834,3536.4768
835,2253.0938
836,3587.4336
837,3458.9363
838,2778.4463
839,3241.6577
840,3127.4568
841,3126.2224
842,3081.825
843,2017.1619
844,2787.571
845,2361.222
846,1650.6774
847,2613.875
848,2117.8413
849,1857.8911
850,3011.4993
851,3390.1396
852,2361.6753
853,2823.713
854,3159.032
855,2158.88
856,1686.0112
857,2604.9097
858,2308.4836
859,2469.7705
860,2458.2397
861,2230.897
862,2354.904
863,2445.8381
864,1969.4248
865,3908.9448
866,3004.2727
867,2182.724
868,2471.2854
869,2698.5073
870,2744.0432
871,2180.1743
872,2642.8467
873,2598.0183
874,2001.6768
875,2324.2104
876,2887.914
877,2838.0076
878,2914.1204
879,2981.1711
880,2158.0999
881,3203.582
882,3998.263
883,1996.3724
884,3050.885
885,2368.132
886,1902.1082
887,2399.643
888,2694.5776
889,2702.2463
890,2946.4158
891,1984.2833
892,2635.6663
893,3048.3694
894,3452.9922
895,2030.3057
896,3488.5493
897,3404.884
898,2704.7488
899,2493.96
900,2826.959
901,2549.1316
902,2236.3616
903,2806.8328
904,2669.2625
905,2082.202
906,1895.5659
907,2165.712
908,2360.3518
909,3361.7263
910,3456.7986
911,2478.9546
912,1840.7925
913,2311.885
914,3229.425
915,2585.31
916,2355.8481
917,2218.8555
918,2725.4153
919,2042.7135
920,2445.4446
921,2855.0122
922,2128.5085
923,2433.8796
924,2366.847
925,2362.149
926,3442.3374
927,2593.096
928,2384.6743
929,2038.3608
930,2723.6077
931,2216.4229
932,2761.7925
933,1891.058
934,2831.137
935,2069.6287
936,3312.2935
937,2428.4976
938,1976.3663
939,1805.694
940,2470.7737
941,1914.239
942,2022.4702
943,2420.6172
944,2256.1587
945,2081.294
946,2331.481
947,2208.2996
948,2356.405
949,2079.5312
950,3777.2092
951,1862.9686
952,2137.3315
953,2452.1443
954,2965.4792
955,2359.667
956,2878.3318
957,2711.1792
958,2387.013
959,2323.7747
960,1946.8235
961,2561.0876
962,3104.9868
963,2058.942
964,3509.3313
965,3012.6704
966,3418.2876
967,2660.5667
968,2862.287
969,2514.2595
970,2219.0208
971,2091.4739
972,2240.4753
973,1976.3235
974,2000.8118
975,2184.207
976,1910.346
977,2571.3171
978,2641.476
979,2108.2117
980,2596.409
981,2320.2844
982,2713.422
983,2756.814
984,2016.2993
985,2103.08
986,2303.2844
987,2675.679
988,2072.0737
989,1966.5067
990,2314.0344
991,2242.1152
992,3017.6975
993,3632.1118
994,2459.3062
995,2738.8071
996,2807.718
997,2963.197
998,3130.9592
999,3735.2417
1000,3362.329
1001,3006.8926
1002,3559.478
1003,2469.7498
1004,1828.1523
1005,5237.302
1006,2358.1826
1007,2759.9607
1008,2656.317
1009,2842.9163
1010,2597.4927
1011,1899.4216
1012,3480.9045
1013,2510.2793
1014,2960.3933
1015,3052.615
1016,2340.8035
1017,2315.3274
1018,3276.9465
1019,1734.0406
1020,2670.7441
1021,2024.8926
1022,3348.6665
1023,2140.627
1024,2174.5369
1025,3972.6892
1026,3469.843
1027,1853.361
1028,2517.4556
1029,1861.8127
1030,1896.3038
1031,2237.0164
1032,2313.9583
1033,1855.2163
1034,2731.8342
1035,3408.0198
1036,2042.3136
1037,1927.9276
1038,2363.0098
1039,2585.6582
1040,3378.258
1041,1959.7952
1042,3942.3638
1043,2397.5388
1044,1914.9015
1045,2638.2778
1046,2241.4897
1047,1994.9192
1048,2313.7063
1049,2145.8132
1050,1906.8124
1051,2357.822
1052,2414.0728
1053,2654.7336
1054,2279.8918
1055,3592.3965
1056,3062.4324
1057,3390.154
1058,2612.8699
1059,2438.96
1060,2132.9067
1061,1969.1841
1062,2279.7349
1063,2496.0508
1064,2540.1992
1065,2709.832
1066,2220.291
1067,2119.0796
1068,3491.6973
1069,2674.74
1070,1888.4863
1071,2687.5967
1072,2121.3977
1073,3062.0237
1074,4534.6147
1075,3585.939
1076,1995.5198
1077,2642.3938
1078,2470.6091
1079,3131.0598
1080,2613.1135
1081,3463.4521
1082,2066.6619
1083,2047.6604
1084,2674.4385
1085,2907.288
1086,1950.5068
1087,2223.237
1088,2072.4514
1089,2282.1277
1090,2909.0945
1091,2341.0266
1092,2567.484
1093,2751.42
1094,2632.17
1095,3362.406
1096,2123.9011
1097,3376.0159
1098,2323.3357
1099,2899.6882
1100,2268.1296
1101,3890.5085
1102,1813.8202
1103,1902.8116
1104,2297.7754
1105,2136.818
1106,3765.7034
1107,1819.0194
1108,3049.529
1109,2255.6533
1110,2527.1604
1111,2291.4797
1112,3150.9233
1113,2975.457
1114,3376.9675
1115,2433.388
1116,2100.997
1117,2065.4321
1118,2184.7737
1119,2866.0615
1120,2012.3148
1121,2151.8877
1122,2204.567
1123,2189.6675
1124,2358.1582
1125,1935.1364
1126,3075.155
1127,3665.0688
1128,2060.2527
1129,1891.0156
1130,2670.722
1131,2495.8474
1132,2452.141
1133,2321.637
1134,2625.5872
1135,1972.274
1136,3339.473
1137,2201.1865
1138,2088.4785
1139,2324.7573
1140,2788.2954
1141,2508.5076
1142,1896.7756
1143,3197.9587
1144,2901.483
1145,2868.0886
1146,2982.0762
1147,2046.8694
1148,2453.743
1149,1853.3108
1150,2023.0525
1151,2566.3577
1152,4590.316
1153,1599.8914
1154,2176.0854
1155,2332.4744
1156,2438.498
1157,1713.2684
1158,3272.5933
1159,2242.4883
1160,1992.2869
1161,2096.7004
1162,2012.0454
1163,1906.9027
1164,2568.238
1165,2867.4348
1166,2416.483
1167,2033.5347
1168,2331.3845
1169,1847.0186
1170,2614.5872
1171,2491.065
1172,1777.8383
1173,3385.5823
1174,2630.5916
1175,2237.0164
1176,2454.587
1177,3364.6047
1178,2171.389
1179,1949.4578
1180,2303.3333
1181,3818.2314
1182,3111.8735
1183,1907.9484
1184,2596.2695
1185,2482.1018
1186,2828.39
1187,2174.9807
1188,2719.8713
1189,2427.7268
1190,2511.8257
1191,2117.7673
1192,2751.8748
1193,3173.1948
1194,2686.6365
1195,2051.1338
1196,2448.8516
1197,2049.3354
1198,2145.974
1199,2410.0444
1200,2355.8877
1201,2150.0945
1202,2662.2961
1203,2929.1987
1204,2768.372
1205,2302.7583
1206,2178.1047
1207,1938.875
1208,2503.61
1209,2063.4722
1210,4415.5996
1211,2207.3884
1212,2384.8472
1213,2404.5056
1214,2131.3474
1215,2565.3481
1216,2421.7246
1217,3421.5693
1218,2410.8325
1219,2041.065
1220,2322.696
1221,2234.3665
1222,2270.0544
1223,2393.0513
1224,2688.1584
1225,2975.0166
1226,2322.1912
1227,1848.213
1228,2177.2039
1229,2202.302
1230,2086.4622
1231,2944.6084
1232,3431.8855
1233,2314.245
1234,3040.5737
1235,1877.2382
1236,4011.201
1237,3633.1555
1238,1917.8671
1239,1956.2426
1240,2810.6868
1241,3470.9834
1242,2639.7705
1243,3295.246
1244,2192.2747
1245,2039.5018
1246,1715.7592
1247,2488.3025
1248,2249.642
1249,2053.1555
1250,2419.123
1251,2369.7922
1252,3617.8833
1253,2715.1274
1254,2211.4382
1255,2949.0881
1256,2638.902
1257,2365.963
1258,2598.1487
1259,1818.1549
1260,2680.0615
1261,1897.5155
1262,1885.8506
1263,2247.8376
1264,1442.6075
1265,2490.3057
1266,2059.0293
1267,2452.4058
1268,2226.9531
1269,2660.9443
1270,2318.649
1271,2219.2236
1272,1872.674
1273,2815.8687
1274,3176.1267
1275,2398.5735
1276,2963.791
1277,3374.4866
1278,2844.33
1279,2768.6863
1280,3095.8877
1281,2989.8108
1282,3190.8933
1283,2327.7175
1284,2036.9067
1285,2685.898
1286,2142.7297
1287,3486.8193
1288,2209.0796
1289,2553.7896
1290,1979.9384
1291,2462.5166
1292,2004.7058
1293,2267.3784
1294,3189.7756
1295,2031.5643
1296,3220.9517
1297,2130.9272
1298,3208.7185
1299,2907.4805
1300,3173.6711
1301,1964.2832
1302,2069.7002
1303,2197.6394
1304,2311.8203
1305,2781.9043
1306,2204.567
1307,3594.8894
1308,1875.0193
1309,2154.9487
1310,2412.921
1311,2582.397
1312,2326.785
1313,2523.8896
1314,1977.2766
1315,2217.0146
1316,2780.6633
1317,1967.9666
1318,2768.2786
1319,2327.084
1320,2772.3528
1321,2543.5483
1322,2365.2
1323,3235.4167
1324,1930.0516
1325,1848.7727
1326,2278.7585
1327,3062.1826
1328,2734.013
1329,2136.9402
1330,2110.5984
1331,2495.3354
1332,2382.6304
1333,2774.8835
1334,2901.665
1335,2464.0137
1336,2254.4072
1337,2239.2424
1338,3035.3599
1339,2096.201
1340,2502.6704
1341,2387.2222
1342,2192.7366
1343,3919.794
1344,2667.5217
1345,2652.7253
1346,1909.5035
1347,3157.7097
1348,2609.1853
1349,2142.834
1350,2001.1577
1351,3045.225
1352,2312.269
1353,2375.8745
1354,2532.903
1355,2891.8862
1356,2138.7493
1357,2894.6802
1358,2861.063
1359,2830.9583
1360,2557.6694
1361,3806.6577
1362,1936.4832
1363,2797.6711
1364,2106.3506
1365,3059.4026
1366,3035.0718
1367,3247.9778
1368,2950.537
1369,2277.309
1370,2713.6921
1371,2248.2412
1372,3430.836
1373,2648.6084
1374,3333.6313
1375,1932.9554
1376,2769.7112
1377,2500.2979
1378,1924.5728
1379,2090.938
1380,3429.133
1381,1833.5275
1382,2459.1567
1383,2427.705
1384,2497.0664
1385,3610.9426
1386,2182.3809
1387,2658.6475
1388,2626.0676
1389,2858.5593
1390,1990.1013
1391,2102.0671
1392,2263.326
1393,2826.4402
1394,2052.9763
1395,1721.6564
1396,3303.6914
1397,2613.51
1398,2352.891
1399,2077.035
1400,1930.9519
1401,1456.7418
1402,2100.212
1403,2650.7876
1404,2578.4575
1405,2597.0073
1406,2636.6987
1407,2979.6467
1408,2405.1543
1409,2255.9854
1410,2125.289
1411,2774.504
1412,3067.6482
1413,2248.1345
1414,2025.2477
1415,2047.2687
1416,2987.6638
1417,2210.2744
1418,3844.2002
1419,1434.015
1420,3129.605
1421,3087.7546
1422,2197.1611
1423,2342.7146
1424,1943.6534
1425,2329.1948
1426,3302.8867
1427,2453.842
1428,3056.6143
1429,2074.2803
1430,2970.974
1431,2562.4258
1432,1847.0186
1433,2516.9414
1434,2403.941
1435,2190.7993
1436,2283.8484
1437,3443.2263
1438,2291.08
1439,2338.1497
1440,2295.2258
1441,3051.677
1442,1293.697
1443,2105.978
1444,3138.4353
1445,2844.9116
1446,1962.3452
1447,2172.0027
1448,3119.1274
1449,2474.2905
1450,2984.8625
1451,2722.124
1452,2551.2468
1453,2477.012
1454,2260.8616
1455,2467.9673
1456,1889.9293
1457,2974.5315
1458,2388.3682
1459,2314.8855
1460,1983.2632
1461,2220.296
1462,3054.2014
1463,2441.4197
1464,2767.799
1465,2820.2744
1466,2970.0718
1467,2194.8064
1468,2030.224
1469,2604.5466
1470,2755.4502
1471,4010.9365
1472,2081.2253
1473,2845.4329
1474,2588.5066
1475,2289.2722
1476,2482.0383
1477,3117.4802
1478,3012.8242
1479,2489.554
1480,2029.1987
1481,2636.788
1482,2182.5854
1483,3516.3914
1484,2359.0527
1485,2742.443
1486,2098.9875
1487,2079.011
1488,3080.523
1489,2483.3657
1490,3650.9067
1491,2024.747
1492,2827.399
1493,3218.148
1494,2746.0693
1495,2932.0498
1496,1838.8568
1497,1823.692
1498,2116.8953
1499,3136.3281
1500,2397.753
1501,3413.7666
1502,2375.533
1503,2416.0835
1504,1953.3259
1505,1943.2181
1506,2191.1096
1507,1881.4421
1508,2213.0195
1509,4468.225
1510,2251.2437
1511,2473.787
1512,2093.0688
1513,2002.0929
1514,2915.5813
1515,2079.6804
1516,1951.3069
1517,2109.8804
1518,2074.5466
1519,2566.3875
1520,2059.499
1521,2177.9624
1522,3117.454
1523,2799.9058
1524,2330.8706
1525,2270.1208
1526,3341.8867
1527,2188.1868
1528,2866.8286
1529,2756.4468
1530,2084.1606
1531,2287.6562
1532,2563.1135
1533,3202.1538
1534,3220.4617
1535,2481.1582
1536,2212.4807
1537,2383.8447
1538,2383.0515
1539,2172.4683
1540,2922.884
1541,2987.867
1542,2304.9675
1543,2725.6055
1544,2149.3228
1545,2841.5232
1546,2445.0745
1547,2086.3496
1548,2182.0906
1549,2300.117
1550,2312.5225
1551,2331.9146
1552,2556.0247
1553,2426.8333
1554,3169.778
1555,2745.5007
1556,1926.2104
1557,2143.9216
1558,1965.6146
1559,2683.6548
1560,2755.5032
1561,2948.328
1562,2441.6572
1563,2386.425
1564,3363.6682
1565,2528.6885
1566,2593.9578
1567,2130.355
1568,3216.6165
1569,2514.6172
1570,2551.9565
1571,2513.863
1572,2510.6348
1573,1828.6824
1574,2156.2727
1575,1973.9451
1576,2868.6611
1577,2345.2234
1578,3424.0564
1579,1966.3851
1580,2883.9092
1581,2347.0981
1582,2313.3298
1583,3354.0671
1584,3522.7266
1585,2365.1438
1586,2888.3975
1587,2477.558
1588,2317.9836
1589,4754.528
1590,2767.217
1591,2482.901
1592,2083.2324
1593,2075.7944
1594,1915.8558
1595,2602.382
1596,1934.4125
1597,1935.2509
1598,2516.6414
1599,2906.6245
1600,2861.5305
1601,3603.3796
1602,3536.8748
1603,3476.9666
1604,2065.5398
1605,2275.324
1606,3237.8677
1607,3270.0789
1608,3320.4314
1609,2952.3162
1610,2121.8936
1611,2691.7463
1612,2673.674
1613,3167.7454
1614,3030.6628
1615,1963.0828
1616,2216.6172
1617,2978.6323
1618,1934.8247
1619,2123.411
1620,3600.958
1621,2447.0122
1622,2019.4666
1623,2226.2708
1624,2521.696
1625,3000.3174
1626,2800.6282
1627,2798.6501
1628,2569.568
1629,2424.479
1630,2159.3838
1631,2429.2375
1632,3282.854
1633,2953.4517
1634,2786.1226
1635,2429.4353
1636,2215.3645
1637,2931.0083
1638,1965.7775
1639,2935.114
1640,2658.7656
1641,2085.5647
1642,2808.1614
1643,2141.8657
1644,2925.6235
1645,2642.0515
1646,2646.9905
1647,1850.4633
1648,2571.424
1649,2109.178
1650,2231.0198
1651,2318.772
1652,2620.8047
1653,2187.9834
1654,2861.9668
1655,1879.7683
1656,2056.744
1657,2379.6697
1658,3784.2334
1659,3684.8623
1660,2837.4014
1661,2666.6846
1662,3773.5188
1663,2864.6863
1664,1975.242
1665,2864.6006
1666,1862.0332
1667,2211.6125
1668,2425.7715
1669,3310.0862
1670,3334.3245
1671,3822.7366
1672,1997.0466
1673,2502.7834
1674,2544.8918
1675,2014.5355
1676,2400.5615
1677,3085.4285
1678,2050.001
1679,1799.4104
1680,2601.721
1681,2371.2097
1682,2548.9575
1683,2914.8127
1684,2350.1064
1685,2802.8772
1686,3004.4644
1687,3223.7046
1688,2043.6152
1689,1898.0026
1690,2811.0647
1691,2775.1057
1692,2984.4004
1693,3042.9507
1694,3320.0874
1695,2056.2698
1696,1884.9926
1697,2180.2583
1698,3101.003
1699,3103.5315
1700,2470.1946
1701,3176.6382
1702,1825.5508
1703,3321.2866
1704,3744.4702
1705,1827.9915
1706,1974.7692
1707,2614.5312
1708,3024.3215
1709,2479.5735
1710,1779.4419
